NCTId,BriefTitle,Condition,Phase,StudyType,InterventionType,InterventionName,Enrollment,StartDate,PrimaryCompletionDate,OverallStatus,LeadSponsorName,planned_enrollment,num_conditions,num_interventions,planned_duration_days,sponsor_type_industry,intervention_type,start_year,has_multiple_conditions,has_multiple_interventions,is_large_trial,label
NCT02906956,Music and Adherence Home Programs Post Stroke,Stroke,EARLY_PHASE1,INTERVENTIONAL,BEHAVIORAL,Preferred music playlist,7,2016-09,2017-08,COMPLETED,Duquesne University,7.0,1,1,334.0,0,BEHAVIORAL,2016.0,0,0,0,1.0
NCT02600130,Lomecel-B Infusion Versus Placebo in Patients With Alzheimer's Disease,Alzheimer's Disease,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,Longeveron Mesenchymal Stem Cells; Placebo,33,2016-10-10,2020-09,COMPLETED,Longeveron Inc.,33.0,1,2,1422.0,1,BIOLOGICAL,2016.0,0,1,0,1.0
NCT02769065,Study of TAK-071 in Healthy Participants and Participants With Mild Cognitive Impairment/Mild Alzheimer Disease and Relative Bioavailability (BA) and Food Effect of TAK-071 in Healthy Participants,Alzheimer Disease; Healthy Volunteers,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,TAK-071; Donepezil; TAK-071 Placebo; Donepezil Placebo,179,2016-05-05,2017-06-08,TERMINATED,Takeda,179.0,2,4,399.0,0,DRUG,2016.0,1,1,1,0.0
NCT03038308,Treatment of Hyperprolactinemia With the Non-ergoline Dopamine Agonist Ropinirole,Hyperprolactinemia; Prolactinoma,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Ropinirole,16,2016-09-16,2020-11-05,COMPLETED,Columbia University,16.0,2,1,1511.0,0,DRUG,2016.0,1,0,0,1.0
NCT02639221,"A Phase I, Double Blind, Placebo Controlled, First in Human, Single and Multiple Ascending Oral Dose, Safety, Tolerability and Pharmacokinetic Study in Healthy Male and Female Subjects",Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG,PXT002331,64,2016-01,2016-08,COMPLETED,Prexton Therapeutics,64.0,1,1,213.0,1,DRUG,2016.0,0,0,0,1.0
NCT02797015,Pharmacokinetics and Pharmacodynamics Study of RPC1063 in RMS,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG,RPC1063,22,2016-06-23,2017-10-20,COMPLETED,Celgene,22.0,1,1,484.0,0,DRUG,2016.0,0,0,0,1.0
NCT02981576,Safety and Effectiveness of BM-MSC vs AT-MSC in the Treatment of SCI Patients.,Spinal Cord Injuries,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,Autologous Mesenchymal Stem Cells,14,2016-11,2018-05-05,COMPLETED,University of Jordan,14.0,1,1,550.0,0,BIOLOGICAL,2016.0,0,0,0,1.0
NCT02320786,Collaborative Power Mobility Innovative Learning OpporTunity (CoPILOT) - A Pilot Study of a New Training Approach (Phase 1),Power Wheelchair; Mild Cognitive Impairment; Spinal Cord Injuries,PHASE1,INTERVENTIONAL,BEHAVIORAL,CoPILOT,10,2016-10,2019-12,COMPLETED,University of British Columbia,10.0,3,1,1156.0,0,BEHAVIORAL,2016.0,1,0,0,1.0
NCT02648633,Stereotactic Radiosurgery With Nivolumab and Valproate in Patients With Recurrent Glioblastoma,Glioblastoma,PHASE1,INTERVENTIONAL,RADIATION; DRUG; DRUG,Stereotactic Radiosurgery; Nivolumab; Valproate,4,2016-05-24,2017-02-21,TERMINATED,University of Virginia,4.0,1,3,273.0,0,RADIATION,2016.0,0,1,0,0.0
NCT02618031,The Capillary Index Score Trial,Acute Stroke; Brain Ischemia; Ischemic Stroke,PHASE1,INTERVENTIONAL,PROCEDURE,Endovascular Treatment (EVT),57,2016-03-01,2018-08-31,COMPLETED,Firas Al-Ali,57.0,3,1,913.0,0,PROCEDURE,2016.0,1,0,0,1.0
NCT02537938,Neurogenetic Pharmaceuticals (NGP) 555 in Healthy Volunteers (14 Day Multiple Ascending Dose),Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG,NGP 555,24,2016-01,2016-12,COMPLETED,NeuroGenetic Pharmaceuticals Inc,24.0,1,1,335.0,1,DRUG,2016.0,0,0,0,1.0
NCT02193347,IDH1 Peptide Vaccine for Recurrent Grade II Glioma,"Brain Cancer; Brain Neoplasm, Primary; Brain Neoplasms, Recurrent; Brain Tumor; Cancer of the Brain",PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL; DRUG,PEPIDH1M vaccine; Tetanus-Diphtheria Toxoid (Td); Temozolomide,24,2016-01-28,2020-02-03,COMPLETED,"Katy Peters, MD, PhD",24.0,5,3,1467.0,0,BIOLOGICAL,2016.0,1,1,0,1.0
NCT02893826,Safety/Pharmacokinetic Study Comparing Intracisternal EG-1962 to Standard of Care Enteral Nimodipine in Adults With aSAH,"Subarachnoid Hemorrhage, Aneurysmal",PHASE1,INTERVENTIONAL,DRUG; DRUG,EG-1962 (nimodipine microparticles); Enteral Nimodipine,6,2016-09,2017-12,TERMINATED,Edge Therapeutics Inc,6.0,1,2,456.0,1,DRUG,2016.0,0,1,0,0.0
NCT02658916,Extension Study of BIIB092 in Participants With Progressive Supranuclear Palsy (PSP) Who Participated in CN002003,"Supranuclear Palsy, Progressive",PHASE1,INTERVENTIONAL,DRUG,BIIB092,47,2016-02-22,2020-03-31,TERMINATED,Biogen,47.0,1,1,1499.0,0,DRUG,2016.0,0,0,0,0.0
NCT02850146,18F-AV-1451 PET Imaging in Participants Enrolled in the LEARN Study,Cognition Disorders,PHASE1,INTERVENTIONAL,DRUG,18F-AV-1451,55,2016-08,2023-09-29,COMPLETED,University of Southern California,55.0,1,1,2615.0,0,DRUG,2016.0,0,0,0,1.0
NCT02628561,Transcranial Direct Current Stimulation Associate to Constraint Induced Movement Therapy Over Premotor Cortex in Severe Stroke,Stroke; Cerebrovascular Disorders; Cerebral Infarction,PHASE1; PHASE2,INTERVENTIONAL,DEVICE; BEHAVIORAL,Transcranial direct current stimulation; Constraint-Induced Movement Therapy,60,2016-01,2016-02,COMPLETED,Federal University of Paraíba,60.0,3,2,31.0,0,DEVICE,2016.0,1,1,0,1.0
NCT02705547,Rosuvastatin (Crestor) in Friedreich Ataxia,Friedreich Ataxia,EARLY_PHASE1,INTERVENTIONAL,DRUG,Rosuvastatin,12,2016-05,2017-08-04,COMPLETED,Children's Hospital of Philadelphia,12.0,1,1,460.0,0,DRUG,2016.0,0,0,0,1.0
NCT02717455,Trial of Panobinostat in Children With Diffuse Intrinsic Pontine Glioma,Glioma,PHASE1,INTERVENTIONAL,DRUG,LBH589,53,2016-06-28,2022-02-14,COMPLETED,Pediatric Brain Tumor Consortium,53.0,1,1,2057.0,0,DRUG,2016.0,0,0,0,1.0
NCT02974959,Vagus Nerve Stimulation to Treat Moderate Traumatic Brain Injury,Traumatic Brain Injury; Acute Brain Injuries,PHASE1,INTERVENTIONAL,DEVICE; DEVICE,gammaCore active device; gammaCore sham device,14,2016-10,2020-06,COMPLETED,CentraCare,14.0,2,2,1339.0,0,DEVICE,2016.0,1,1,0,1.0
NCT02350634,18F-AV-1451 High Resolution Autopsy Study,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG,Flortaucipir F18,3,2016-11-26,2017-06-16,COMPLETED,Avid Radiopharmaceuticals,3.0,1,1,202.0,1,DRUG,2016.0,0,0,0,1.0
NCT02601885,A Multiple Dose Study of ABT-555 in Subjects With Relapsing Forms of Multiple Sclerosis,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG; OTHER,ABT-555; Placebo,20,2016-10-18,2018-04-20,COMPLETED,AbbVie,20.0,1,2,549.0,0,DRUG,2016.0,0,1,0,1.0
NCT02981173,Psilocybin for the Treatment of Cluster Headache,Cluster Headache,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,0.143 mg/kg Psilocybin or 10 mg Psilocybin; 0.0143 mg/kg Psilocybin or 1 mg Psilocybin; Placebo,25,2016-12-05,2022-06-30,COMPLETED,Yale University,25.0,1,3,2033.0,0,DRUG,2016.0,0,1,0,1.0
NCT02835690,"Study of the Safety, Tolerability, Pharmacokinetics and Efficacy of Pembrolizumab (MK-3475) in Chinese Participants With Non-Small-Cell Lung Cancer (MK-3475-032/KEYNOTE-032)",Non-Small-Cell Lung Cancer,PHASE1,INTERVENTIONAL,BIOLOGICAL,Pembrolizumab,44,2016-08-04,2017-09-19,COMPLETED,Merck Sharp & Dohme LLC,44.0,1,1,411.0,1,BIOLOGICAL,2016.0,0,0,0,1.0
NCT02707458,Dosage and Efficacy of Probucol-induced apoE to Negate Cognitive Deterioration,Dementia of the Alzheimer Type; Age-related Cognitive Decline; Mild Cognitive Impairment Due to Alzheimer Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Probucol,23,2016-04,2017-03,COMPLETED,Douglas Mental Health University Institute,23.0,3,1,334.0,0,DRUG,2016.0,1,0,0,1.0
NCT02728947,"Pharmacokinetic Profile of Neupro Patch Administrated at 2 mg, 4 mg, 6 mg and 8 mg/Day Weekly in Patients With Early-stage Parkinson's Disease",Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG,ROTIGOTINE,28,2016-05,2016-08,COMPLETED,Luye Pharma Group Ltd.,28.0,1,1,92.0,1,DRUG,2016.0,0,0,0,1.0
NCT02768389,Feasibility Trial of the Modified Atkins Diet and Bevacizumab for Recurrent Glioblastoma,Glioblastoma; Brain Tumor,EARLY_PHASE1,INTERVENTIONAL,DRUG; BEHAVIORAL,Bevacizumab; Modified Atkins Diet,18,2016-09-06,2018-11,COMPLETED,Case Comprehensive Cancer Center,18.0,2,2,786.0,0,DRUG,2016.0,1,1,0,1.0
NCT02595489,A Pilot Study of Vitamin D in Boys With X-linked Adrenoleukodystrophy,X-linked Adrenoleukodystrophy,PHASE1,INTERVENTIONAL,DIETARY_SUPPLEMENT,vitamin D3,21,2016-11-21,2020-06-30,COMPLETED,Stanford University,21.0,1,1,1317.0,0,DIETARY_SUPPLEMENT,2016.0,0,0,0,1.0
NCT02983006,Study of DS-8273a With Nivolumab in Unresectable Stage III or Stage IV Melanoma,Melanoma,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,DS-8273a; Nivolumab,12,2016-10,2019-12-23,COMPLETED,NYU Langone Health,12.0,1,2,1178.0,0,BIOLOGICAL,2016.0,0,1,0,1.0
NCT01922908,Mesenchymal Stromal Cells for Ischemic Stroke,Ischemic Stroke,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,MSC Infusion; Placebo Comparator,0,2016-12,2018-12,WITHDRAWN,Sean Savitz,0.0,1,2,730.0,0,BIOLOGICAL,2016.0,0,1,0,0.0
NCT02874820,I2PETPG - Imidazoline2 Binding Sites in a Group of Participants Diagnosed With AD,Alzheimer Disease,EARLY_PHASE1,INTERVENTIONAL,RADIATION; DRUG,[11C]BU99008; Idazoxan,2,2016-07,2017-03,TERMINATED,Imperial College London,2.0,1,2,243.0,0,RADIATION,2016.0,0,1,0,0.0
NCT02820896,A Study of RO7105705 in Healthy Participants and Participants With Mild-to-Moderate Alzheimer's Disease,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,Placebo; RO7105705,74,2016-06-29,2017-06-26,COMPLETED,"Genentech, Inc.",74.0,1,2,362.0,1,DRUG,2016.0,0,1,0,1.0
NCT02760056,Thyroid Hormone for Remyelination in Multiple Sclerosis (MS): A Safety and Dose Finding Study,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG; DRUG,Liothyronine sodium; Placebo,15,2016-06-06,2017-01-10,COMPLETED,Oregon Health and Science University,15.0,1,2,218.0,0,DRUG,2016.0,0,1,0,1.0
NCT02735798,64-Cu Labeled Brain PET/MRI for MM-302 in Advanced HER2+ Cancers With Brain Mets,Brain Metastases; Documented Her2 Overexpression; Advanced Solid Tumor; Neurologically Stable,EARLY_PHASE1,INTERVENTIONAL,DRUG; DRUG,MM-302; Trastuzumab,0,2016-04,2017-06,WITHDRAWN,Pamela Munster,0.0,4,2,426.0,0,DRUG,2016.0,1,1,0,0.0
NCT02872857,Subarachnoid Hemorrhage Recovery And Galantamine,Subarachnoid Hemorrhage,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG,Placebo; 8mg galantamine twice daily; 12mg galantamine twice daily,60,2016-09,2019-07-20,COMPLETED,"The University of Texas Health Science Center, Houston",60.0,1,3,1052.0,0,DRUG,2016.0,0,1,0,1.0
NCT03439982,Fecal Transplant for Hepatic Encephalopathy,Hepatic Encephalopathy,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,FMT,3,2016-04-12,2019-08-07,COMPLETED,University of Alberta,3.0,1,1,1212.0,0,BIOLOGICAL,2016.0,0,0,0,1.0
NCT02488044,A Phase 1/2 Study of AEB1102 in Patients With Arginase I Deficiency,Arginase I Deficiency; Hyperargininemia,PHASE1; PHASE2,INTERVENTIONAL,DRUG,AEB1102,16,2016-06,2019-02,COMPLETED,Aeglea Biotherapeutics,16.0,2,1,975.0,1,DRUG,2016.0,1,0,0,1.0
NCT02709226,Dose Escalation Trial of Re-irradiation in Good Prognosis Recurrent Glioblastoma,"Astrocytoma, Grade IV; Giant Cell Glioblastoma; Glioblastoma Multiforme; Gliosarcoma",PHASE1,INTERVENTIONAL,RADIATION,Radiation,17,2016-06-15,2022-12-16,COMPLETED,National Cancer Institute (NCI),17.0,4,1,2375.0,0,RADIATION,2016.0,1,0,0,1.0
NCT02649608,"An Exploratory Study Investigating Safety, Tolerability and Pharmacokinetics of Ascending Doses of Lu AE04621 in Parkinson Disease Patients",Parkinson Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,0.04 mg Lu AE04621; 0.08 mg Lu AE04621; 0.2 mg Lu AE04621; 0.4 mg Lu AE04621; 0.6 mg Lu AE04621; 0.8 mg Lu AE04621; 1.0 mg Lu AE04621; 1.2 mg Lu AE04621,15,2016-01,2016-12,COMPLETED,H. Lundbeck A/S,15.0,1,8,335.0,0,DRUG,2016.0,0,1,0,1.0
NCT03117738,A Study to Evaluate the Safety and Efficacy of AstroStem in Treatment of Alzheimer's Disease,Alzheimer Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG; OTHER,AstroStem; Placebo-Control,21,2017-05-09,2019-06-26,COMPLETED,Nature Cell Co. Ltd.,21.0,1,2,778.0,1,DRUG,2017.0,0,1,0,1.0
NCT03179436,Study of Quavonlimab (MK-1308) in Combination With Pembrolizumab (MK-3475) in Advanced Solid Tumors (MK-1308-001),Advanced Solid Tumors,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL; DRUG,Quavonlimab; Pembrolizumab; Pembrolizumab/Quavonlimab,415,2017-07-02,2024-04-08,COMPLETED,Merck Sharp & Dohme LLC,415.0,1,3,2472.0,1,BIOLOGICAL,2017.0,0,1,1,1.0
NCT03179878,Safety and Tolerability of SYNB1020-CP-001,Healthy Volunteer; Urea Cycle Disorder,PHASE1,INTERVENTIONAL,DRUG; DRUG,Placebo; SYNB1020,52,2017-06-16,2017-11-02,COMPLETED,Synlogic,52.0,2,2,139.0,0,DRUG,2017.0,1,1,0,1.0
NCT02963376,A Phase Ib/II in Patients With Acute Ischemic Stroke,Ischemic Stroke,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,0.05 mL/kg DDFPe; 0.05 mL/kg Placebo; 0.10 mL/kg DDFPe; 0.10 mL/kg Placebo; 0.17 mL/kg DDFPe; 0.17 mL/kg Placebo,24,2017-02-01,2018-07-09,COMPLETED,NuvOx LLC,24.0,1,6,523.0,1,DRUG,2017.0,0,1,0,1.0
NCT03330704,"Small-Volume, Patient-Specific, Balanced Hypertonic Fluid Protocol Validation","Cerebral Edema; Saline Solution, Hypertonic",EARLY_PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,3% Sodium Chloride; 23.4% Sodium Chloride; 8.4% Sodium Bicarbonate,0,2017-11-28,2020-01-01,WITHDRAWN,Stanford University,0.0,2,3,764.0,0,DRUG,2017.0,1,1,0,0.0
NCT03355794,A Study of Ribociclib and Everolimus Following Radiation Therapy in Children With Newly Diagnosed Non-biopsied Diffuse Pontine Gliomas (DIPG) and RB+ Biopsied DIPG and High Grade Gliomas (HGG),Diffuse Intrinsic Pontine Glioma; Malignant Glioma of Brain; High Grade Glioma; Bithalamic High Grade Glioma; Brainstem Glioma; Glioblastoma; Anaplastic Astrocytoma,PHASE1,INTERVENTIONAL,DRUG; DRUG,ribociclib; Everolimus,19,2017-11-14,2020-07-31,COMPLETED,"Children's Hospital Medical Center, Cincinnati",19.0,7,2,990.0,1,DRUG,2017.0,1,1,0,1.0
NCT03019536,A Study of LY3303560 in Participants With Mild Cognitive Impairment or Alzheimer's Disease,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,LY3303560 - IV; Placebo - IV; Florbetapir F 18; Flortaucipir F18,22,2017-01-31,2019-06-05,COMPLETED,Eli Lilly and Company,22.0,1,4,855.0,0,DRUG,2017.0,0,1,0,1.0
NCT04288934,Treatment of Spinal Cord Injuries With (AutoBM-MSCs)vs (WJ-MSCs).,Spinal Cord Injuries,PHASE1,INTERVENTIONAL,BIOLOGICAL; DIAGNOSTIC_TEST,Collection and expansion of BM-MSC; VI-SCI evaluation and patients' follow up,20,2017-08-15,2020-04-15,COMPLETED,University of Jordan,20.0,1,2,974.0,0,BIOLOGICAL,2017.0,0,1,0,1.0
NCT03346252,The Effect of Botulinum Toxin A on Headache Attributed to TMD,Secondary Headache Disorder,EARLY_PHASE1,INTERVENTIONAL,DRUG,Botulinum Toxin type A,20,2017-05-08,2021-03-15,COMPLETED,State University of New York at Buffalo,20.0,1,1,1407.0,0,DRUG,2017.0,0,0,0,1.0
NCT03211130,Using SystemCHANGE™ to Enhance Medication Adherence in Older Adult Stroke Survivors,"Stroke, Ischemic",EARLY_PHASE1,INTERVENTIONAL,BEHAVIORAL; BEHAVIORAL,SystemCHANGE™; Attention-Control,30,2017-11-28,2018-02-06,COMPLETED,"University of Missouri, Kansas City",30.0,1,2,70.0,0,BEHAVIORAL,2017.0,0,1,0,1.0
NCT02975882,"Nanoparticle Albumin-Bound Rapamycin, Temozolomide, and Irinotecan Hydrochloride in Treating Pediatric Patients With Recurrent or Refractory Solid Tumors",Childhood Solid Neoplasm; Recurrent Malignant Solid Neoplasm; Recurrent Primary Central Nervous System Neoplasm; Refractory Malignant Solid Neoplasm; Refractory Primary Central Nervous System Neoplasm,PHASE1,INTERVENTIONAL,DRUG; OTHER; OTHER; DRUG; DRUG,Irinotecan Hydrochloride; Laboratory Biomarker Analysis; Pharmacological Study; Sirolimus Albumin-bound Nanoparticles; Temozolomide,33,2017-08-15,2022-03-31,COMPLETED,Children's Oncology Group,33.0,5,5,1689.0,0,DRUG,2017.0,1,1,0,1.0
NCT03030105,Study to Evaluate the Effects of BPN14770 on Scopolamine-induced Cognitive Impairment in Healthy Volunteers,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,BPN14770; BPN14770 placebo; Donepezil; Donepezil placebo; Scopolamine 0.6 MG/ML; Scopolamine placebo,38,2017-01,2017-05,COMPLETED,Tetra Discovery Partners,38.0,1,6,120.0,0,DRUG,2017.0,0,1,0,1.0
NCT03101579,Intrathecal Pemetrexed for Recurrent Leptomeningeal Metastases From Non-small Cell Lung Cancer,Leptomeningeal Metastases,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,Pemetrexed; Dexamethasone; Folic Acid; Vitamin B12,13,2017-03-01,2018-09-15,COMPLETED,The First Hospital of Jilin University,13.0,1,4,563.0,0,DRUG,2017.0,0,1,0,1.0
NCT03093519,A Repeated Dose Study of KHK6640 in Japanese Patients With Alzheimer's Disease,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,KHK6640; Placebo,21,2017-03-03,2017-12-06,COMPLETED,"Kyowa Kirin Co., Ltd.",21.0,1,2,278.0,1,DRUG,2017.0,0,1,0,1.0
NCT03056352,Metoclopramide for Post-Traumatic Headache. A Pilot Study,Post-Traumatic Headache,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Metoclopramide; Diphenhydramine,21,2017-03-01,2017-07-20,COMPLETED,Montefiore Medical Center,21.0,1,2,141.0,0,DRUG,2017.0,0,1,0,1.0
NCT03306888,Feasibility and Acceptability of Implementing a Clinic-based Physical Activity Coaching Intervention in People With Premanifest and Early Stage HD,Huntington's Disease,PHASE1; PHASE2,INTERVENTIONAL,OTHER,Physical Activity Coaching,14,2017-10-10,2019-04-01,COMPLETED,"Teachers College, Columbia University",14.0,1,1,538.0,0,OTHER,2017.0,0,0,0,1.0
NCT03186989,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients With Mild Alzheimer's Disease",Mild Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; OTHER,IONIS MAPTRx; Placebo,46,2017-10-12,2022-05-12,COMPLETED,"Ionis Pharmaceuticals, Inc.",46.0,1,2,1673.0,1,DRUG,2017.0,0,1,0,1.0
NCT03138421,Central Pain Study for ABX-1431,Neuromyelitis Optica Spectrum Disorder; Transverse Myelitis; Multiple Sclerosis; Longitudinally Extensive Transverse Myelitis,PHASE1,INTERVENTIONAL,DRUG; DRUG,ABX-1431 HCl; Placebo,9,2017-08-01,2018-07-23,COMPLETED,Abide Therapeutics,9.0,4,2,356.0,1,DRUG,2017.0,1,1,0,1.0
NCT03051646,Aspirin as a Pre-Treatment for Exercise in Multiple Sclerosis,Fatigue; Overheating,EARLY_PHASE1,INTERVENTIONAL,DRUG; DRUG,"Acetylsalicylic acid at 1st visit, then Placebo at 2nd visit; Placebo at 1st visit, then Acetylsalicylic acid at 2nd visit",12,2017-01-13,2017-05-10,COMPLETED,Columbia University,12.0,2,2,117.0,0,DRUG,2017.0,1,1,0,1.0
NCT03065192,Safety and Efficacy Study of VY-AADC01 for Advanced Parkinson's Disease,Idiopathic Parkinson's Disease; Parkinson's Disease; Basal Ganglia Disease; Brain Diseases; Central Nervous System Diseases; Movement Disorders; Nervous System Diseases; Neurodegenerative Diseases; Parkinsonian Disorders,PHASE1,INTERVENTIONAL,DRUG,VY-AADC01,16,2017-05-11,2021-08-10,COMPLETED,Neurocrine Biosciences,16.0,9,1,1552.0,1,DRUG,2017.0,1,0,0,1.0
NCT02991144,Safety and Dose-Finding Study of DTX301 (scAAV8OTC) in Adults With Late-Onset Ornithine Transcarbamylase (OTC) Deficiency,Ornithine Transcarbamylase (OTC) Deficiency,PHASE1; PHASE2,INTERVENTIONAL,GENETIC; DRUG; DRUG,scAAV8OTC; Reactive Corticosteroid Taper Regimen; Prophylactic Corticosteroid Taper Regimen,16,2017-07-31,2021-12-16,COMPLETED,Ultragenyx Pharmaceutical Inc,16.0,1,3,1599.0,1,GENETIC,2017.0,0,1,0,1.0
NCT03204955,A Low ChloridE hyperTonic Solution for Brain Edema,Subarachnoid Hemorrhage; Acute Kidney Injury,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,Sodium chloride /sodium acetate (16.4%); Sodium chloride (23.4%); PlasmaLyte,59,2017-06-28,2018-09-30,COMPLETED,Emory University,59.0,2,3,459.0,0,DRUG,2017.0,1,1,0,1.0
NCT03263286,Home Therapy for Stroke Rehabilitation Using the HandSOME Exoskeleton,Stroke,PHASE1,INTERVENTIONAL,DEVICE,HandSOME,15,2017-04-15,2019-10-07,COMPLETED,The Catholic University of America,15.0,1,1,905.0,0,DEVICE,2017.0,0,0,0,1.0
NCT03341689,Psilocybin for the Treatment of Migraine Headache,Migraine Headache,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,High Dose Psilocybin; Low Dose Psilocybin; Placebo,14,2017-11-01,2021-04-30,COMPLETED,Yale University,14.0,1,3,1276.0,0,DRUG,2017.0,0,1,0,1.0
NCT03026231,Characterization of Fecal Microbiome Changes After Administration of PRIM-DJ2727 in Parkinson's Disease Patients,Parkinson's Disease,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; DRUG,PRIM-DJ2727; Placebo (for PRIM-DJ2727),0,2017-07-15,2018-07-17,WITHDRAWN,"The University of Texas Health Science Center, Houston",0.0,1,2,367.0,0,BIOLOGICAL,2017.0,0,1,0,0.0
NCT03066635,Botulinum Toxin Type A Block of the Otic Ganglion in Chronic Cluster Headache: Safety Issues,Cluster Headache,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Botulinum Toxin Type A 25 IU; Botulinum Toxin Type A 12.5 IU,10,2017-04-18,2019-09-13,COMPLETED,Norwegian University of Science and Technology,10.0,1,2,878.0,0,DRUG,2017.0,0,1,0,1.0
NCT03056729,Single-Ascending-Dose Study of BIIB076 in Healthy Volunteers and Participants With Alzheimer's Disease,Alzheimer's Disease; Healthy Volunteer,PHASE1,INTERVENTIONAL,DRUG; DRUG,BIIB076; Placebo,46,2017-02-17,2020-03-03,COMPLETED,Biogen,46.0,2,2,1110.0,0,DRUG,2017.0,1,1,0,1.0
NCT02943850,CNS10-NPC-GDNF for the Treatment of ALS,Amyotrophic Lateral Sclerosis,PHASE1,INTERVENTIONAL,BIOLOGICAL; DEVICE,Stem cell (HPC) implantation; Stereotactic surgical device,18,2017-04-01,2019-10-18,COMPLETED,Cedars-Sinai Medical Center,18.0,1,2,930.0,0,BIOLOGICAL,2017.0,0,1,0,1.0
NCT02715505,Safety and Exploratory Efficacy of HSC835 in Patients With Inherited Metabolic Disorders (IMD),Inherited Metabolic Disorders IMD,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Umbilical cord blood transplantation with HSC835,0,2017-10-10,2020-05-18,WITHDRAWN,Novartis Pharmaceuticals,0.0,1,1,951.0,1,DRUG,2017.0,0,0,0,0.0
NCT03371329,Mesenchymal Stem Cells Therapy in Patients With Recent Intracerebral Hemorrhage,Hemorrhagic Stroke; Intracerebral Hemorrhage,PHASE1,INTERVENTIONAL,BIOLOGICAL,MSC,9,2017-12-12,2020-10-09,COMPLETED,Mayo Clinic,9.0,2,1,1032.0,0,BIOLOGICAL,2017.0,1,0,0,1.0
NCT04264546,Safety and Immunogenicity of a Sabin Inactivated Poliovirus Vaccine (Phase Ib),Polio,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,sIPV,60,2017-11-24,2018-03-09,COMPLETED,Jiangsu Province Centers for Disease Control and Prevention,60.0,1,1,105.0,1,BIOLOGICAL,2017.0,0,0,0,1.0
