NCTId,BriefTitle,Condition,Phase,StudyType,InterventionType,InterventionName,Enrollment,StartDate,PrimaryCompletionDate,OverallStatus,LeadSponsorName,planned_enrollment,num_conditions,num_interventions,planned_duration_days,sponsor_type_industry,intervention_type,start_year,has_multiple_conditions,has_multiple_interventions,is_large_trial,label
NCT02332889,Phase I/II: Decitabine/Vaccine Therapy in Relapsed/Refractory Pediatric High Grade Gliomas/Medulloblastomas/CNS PNETs,"Gliomas; Medulloblastoma; Neuroectodermal Tumors, Primitive",PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; DRUG,Vaccine (autologous dendritic cells); Decitabine and Hiltonol,1,2015-04,2016-07,TERMINATED,University of Louisville,1.0,3,2,457.0,0,BIOLOGICAL,2015.0,1,1,0,0.0
NCT01498991,Spinal Cord Injury Leg Rehabilitation,Spinal Cord Injury; Paraplegia; Quadriplegia; Tetraplegia,PHASE1; PHASE2,INTERVENTIONAL,DEVICE,AMES Treatment,2,2011-11,2016-11,TERMINATED,Oregon Health and Science University,2.0,4,1,1827.0,0,DEVICE,2011.0,1,0,0,0.0
NCT00596284,Cognitive Behavior Therapy for Treating Anxiety in People With Dementia,Anxiety Disorders; Dementia,PHASE1,INTERVENTIONAL,BEHAVIORAL; BEHAVIORAL,Cognitive Behavioral Therapy of Anxiety in Dementia (CBT-AD); Enhanced Usual Care (EUC),34,2008-01,2010-06,COMPLETED,Baylor College of Medicine,34.0,2,2,882.0,0,BEHAVIORAL,2008.0,1,1,0,1.0
NCT01485952,An Exploratory Clinical Trial in Early Stage Huntington's Disease Patients With SEN0014196,Huntington Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,SEN0014196 (Low Dose); SEN0014196 (High Dose); Placebo,55,2011-03,2011-11,COMPLETED,Siena Biotech S.p.A.,55.0,1,3,245.0,1,DRUG,2011.0,0,1,0,1.0
NCT02717455,Trial of Panobinostat in Children With Diffuse Intrinsic Pontine Glioma,Glioma,PHASE1,INTERVENTIONAL,DRUG,LBH589,53,2016-06-28,2022-02-14,COMPLETED,Pediatric Brain Tumor Consortium,53.0,1,1,2057.0,0,DRUG,2016.0,0,0,0,1.0
NCT00800150,"Total Marrow and Total Lymph Node Irradiation, Fludarabine, and Melphalan Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Hematological Cancer That Has Not Responded to Treatment",Chronic Myeloproliferative Disorders; Leukemia; Lymphoma; Multiple Myeloma and Plasma Cell Neoplasm; Myelodysplastic Syndromes; Myelodysplastic/Myeloproliferative Neoplasms,PHASE1,INTERVENTIONAL,DRUG; DRUG; PROCEDURE; RADIATION; RADIATION; RADIATION; RADIATION,fludarabine phosphate; melphalan; nonmyeloablative allogeneic hematopoietic stem cell transplantation; intensity-modulated radiation therapy; tomotherapy; total marrow irradiation; total nodal irradiation,6,2008-11,2010-10,TERMINATED,City of Hope Medical Center,6.0,6,7,699.0,0,DRUG,2008.0,1,1,0,0.0
NCT01845350,Safety of Autologous M2 Macrophage in Treatment of Non-Acute Stroke Patients,Ischemic Stroke; Hemorrhagic Stroke,PHASE1,INTERVENTIONAL,OTHER,M2 macrophage introduction,13,2012-10,2014-04,COMPLETED,Siberian Branch of the Russian Academy of Medical Sciences,13.0,2,1,547.0,0,OTHER,2012.0,1,0,0,1.0
NCT01787578,Safety and Pharmacodynamic Study of Sobetirome in X-Linked Adrenoleukodystrophy (X-ALD),X-Linked Adrenoleukodystrophy; Adrenomyeloneuropathy,PHASE1,INTERVENTIONAL,DRUG,Sobetirome,0,2013-04,2013-09,WITHDRAWN,Thomas S. Scanlan,0.0,2,1,153.0,0,DRUG,2013.0,1,0,0,0.0
NCT00613132,Ph I Gleevec in Combo w RAD001 + Hydroxyurea for Pts w Recurrent MG,Glioblastoma; Gliosarcoma,PHASE1,INTERVENTIONAL,DRUG,"Gleevec, RAD001, and Hydroxyurea",78,2005-05,2008-08,COMPLETED,Annick Desjardins,78.0,2,1,1188.0,0,DRUG,2005.0,1,0,0,1.0
NCT05222165,Study With Infigratinib in Subjects With Advanced Solid and CNS Tumors or Recurrent or Progressive Low-Grade Glioma With Selected FGFR1-3 Alterations,Advanced Solid Tumor; CNS Tumor; Recurrent WHO Grade II Glioma,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Infigratinib,0,2021-10-01,2022-12-16,WITHDRAWN,Helsinn Healthcare SA,0.0,3,1,441.0,0,DRUG,2021.0,1,0,0,0.0
NCT01574898,Pilot Pharmacokinetic Study of New Nicotine Lozenge Formulations,Healthy Smokers,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG,V0474 - A mg; V0474 - B mg; V0474 - C mg; V0018 - B mg; Niquitin® Fresh Mint 4 mg,13,2012-03,2012-06,COMPLETED,Pierre Fabre Medicament,13.0,1,5,92.0,0,DRUG,2012.0,0,1,0,1.0
NCT05081271,COVID-19 Booster Vaccination in Persons With Multiple Sclerosis,Multiple Sclerosis,EARLY_PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,Homologous booster; Heterologous booster,10,2021-10-15,2022-05-30,TERMINATED,Griffin Hospital,10.0,1,2,227.0,0,BIOLOGICAL,2021.0,0,1,0,0.0
NCT01685216,Efficacy and Safety Study of Velaglucerase Alfa in Children and Adolescents With Type 3 Gaucher Disease,"Gaucher Disease, Type 3",PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,velaglucerase alfa,7,2012-09-14,2015-03-15,COMPLETED,Shire,7.0,1,1,912.0,0,BIOLOGICAL,2012.0,0,0,0,1.0
NCT02223052,Bioequivalence & Food Effect Study in Patients With Solid Tumor or Hematologic Malignancies,Hematological Neoplasms; Non-Hodgkin's Lymphoma; Hodgkin's Lymphoma; Lymphoma; Multiple Myeloma; Acute Myeloid Leukemia; Leukemia; Myelodysplastic Syndromes; Neoplasms; Melanoma; Breast Cancer; Metastatic Breast Cancer; Non-Small Cell Lung Cancer; Small Cell Lung Cancer; Renal Cell Carcinoma; Glioblastoma Multiforme; Osteosarcoma; Sarcoma; Thyroid Cancer; Genitourinary,PHASE1,INTERVENTIONAL,DRUG; DRUG,CC-486; Vidaza,89,2014-10-27,2018-06-11,COMPLETED,Celgene,89.0,20,2,1323.0,0,DRUG,2014.0,1,1,0,1.0
NCT01981499,"A Study of the Safety, Tolerability, Pharmacokinetics, And Effects On Histamine-Induced Wheal Of PF-05180999 In Healthy Adults",Migraine,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,PF-05180999; Placebo; 120 mg MR PF-05180999; 360 mg MR PF-05180999; 10 mg cetirizine; Placebo,31,2014-01,2014-04,TERMINATED,Pfizer,31.0,1,6,90.0,0,DRUG,2014.0,0,1,0,0.0
NCT03179878,Safety and Tolerability of SYNB1020-CP-001,Healthy Volunteer; Urea Cycle Disorder,PHASE1,INTERVENTIONAL,DRUG; DRUG,Placebo; SYNB1020,52,2017-06-16,2017-11-02,COMPLETED,Synlogic,52.0,2,2,139.0,0,DRUG,2017.0,1,1,0,1.0
NCT01560585,Open Label Study of Isotretinoin in Mild to Moderate Alzheimer's Disease,Alzheimer's Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Isotretinoin,3,2012-04,2014-08,TERMINATED,University Hospitals Cleveland Medical Center,3.0,1,1,852.0,0,DRUG,2012.0,0,0,0,0.0
NCT02057315,Study to Determine the Efficacy and Safety of ELS-M11 in Acute Migraine,Migraine Headaches,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,ELS-M11; Placebo,48,2014-03,2014-11,COMPLETED,Achelios Therapeutics,48.0,1,2,245.0,1,DRUG,2014.0,0,1,0,1.0
NCT01131234,Gamma-Secretase Inhibitor RO4929097 and Cediranib Maleate in Treating Patients With Advanced Solid Tumors,Adult Anaplastic Astrocytoma; Adult Anaplastic Ependymoma; Adult Anaplastic Oligodendroglioma; Adult Brain Stem Glioma; Adult Giant Cell Glioblastoma; Adult Glioblastoma; Adult Gliosarcoma; Adult Mixed Glioma; Adult Solid Neoplasm; Male Breast Carcinoma; Recurrent Adult Brain Neoplasm; Recurrent Breast Carcinoma; Recurrent Colon Carcinoma; Recurrent Melanoma; Recurrent Non-Small Cell Lung Carcinoma; Recurrent Ovarian Carcinoma; Recurrent Ovarian Germ Cell Tumor; Recurrent Pancreatic Carcinoma; Recurrent Rectal Carcinoma; Recurrent Renal Cell Carcinoma; Stage III Pancreatic Cancer; Stage III Renal Cell Cancer; Stage IIIA Colon Cancer; Stage IIIA Non-Small Cell Lung Cancer; Stage IIIA Ovarian Cancer; Stage IIIA Ovarian Germ Cell Tumor; Stage IIIA Rectal Cancer; Stage IIIA Skin Melanoma; Stage IIIB Breast Cancer; Stage IIIB Colon Cancer; Stage IIIB Non-Small Cell Lung Cancer; Stage IIIB Ovarian Cancer; Stage IIIB Ovarian Germ Cell Tumor; Stage IIIB Rectal Cancer; Stage IIIB Skin Melanoma; Stage IIIC Breast Cancer; Stage IIIC Colon Cancer; Stage IIIC Ovarian Cancer; Stage IIIC Ovarian Germ Cell Tumor; Stage IIIC Rectal Cancer; Stage IIIC Skin Melanoma; Stage IV Breast Cancer; Stage IV Non-Small Cell Lung Cancer; Stage IV Ovarian Cancer; Stage IV Ovarian Germ Cell Tumor; Stage IV Pancreatic Cancer; Stage IV Renal Cell Cancer; Stage IV Skin Melanoma; Stage IVA Colon Cancer; Stage IVA Rectal Cancer; Stage IVB Colon Cancer; Stage IVB Rectal Cancer,PHASE1,INTERVENTIONAL,DRUG; DRUG; OTHER; OTHER,Gamma-Secretase Inhibitor RO4929097; Cediranib Maleate; Pharmacological Study; Laboratory Biomarker Analysis,20,2010-05,2014-09,COMPLETED,National Cancer Institute (NCI),20.0,52,4,1584.0,0,DRUG,2010.0,1,1,0,1.0
NCT02803255,AAN Robotic Therapy in SCI,Spinal Cord Injuries,PHASE1,INTERVENTIONAL,DEVICE,MAHI Exo-II,14,2014-05,2015-09,COMPLETED,William Marsh Rice University,14.0,1,1,488.0,0,DEVICE,2014.0,0,0,0,1.0
NCT00100035,Polarity Therapy for American Indian Caregivers of Dementia Patients,Stress; Depression; Anxiety,PHASE1,INTERVENTIONAL,PROCEDURE,Polarity therapy,50,2004-08,2007-04,COMPLETED,National Center for Complementary and Integrative Health (NCCIH),50.0,3,1,973.0,0,PROCEDURE,2004.0,1,0,0,1.0
NCT00074607,"Intrathecal Gemcitabine to Treat Neoplastic Meningitis, IT Gemcitabine",Meningitis; Neoplasms,PHASE1,INTERVENTIONAL,DRUG,Gemcitabine,10,2001-12,2005-07,TERMINATED,Baylor College of Medicine,10.0,2,1,1308.0,0,DRUG,2001.0,1,0,0,0.0
NCT04288934,Treatment of Spinal Cord Injuries With (AutoBM-MSCs)vs (WJ-MSCs).,Spinal Cord Injuries,PHASE1,INTERVENTIONAL,BIOLOGICAL; DIAGNOSTIC_TEST,Collection and expansion of BM-MSC; VI-SCI evaluation and patients' follow up,20,2017-08-15,2020-04-15,COMPLETED,University of Jordan,20.0,1,2,974.0,0,BIOLOGICAL,2017.0,0,1,0,1.0
NCT03740178,Multiple Dose Trial of MK-4334 in Participants With Alzheimer's Clinical Syndrome (MK-4334-005),Alzheimer's Disease; Mild Cognitive Impairment,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,MK-4334; Placebo to MK-4334; Donepepzil,0,2019-09-27,2020-02-28,WITHDRAWN,Merck Sharp & Dohme LLC,0.0,2,3,154.0,1,DRUG,2019.0,1,1,0,0.0
NCT02166944,Tamoxifen Treatment in Patients With Motor Neuron Disease,Amyotrophic Lateral Sclerosis; ALS Functional Ration Scale; TAR-DNA-binding Protein-43; Tamoxifen; mTOR,PHASE1; PHASE2,INTERVENTIONAL,DRUG,tamoxifen 40 mg daily for one year,20,2014-04,2019-09-17,COMPLETED,Taipei Medical University Shuang Ho Hospital,20.0,5,1,1995.0,0,DRUG,2014.0,1,0,0,1.0
NCT02707458,Dosage and Efficacy of Probucol-induced apoE to Negate Cognitive Deterioration,Dementia of the Alzheimer Type; Age-related Cognitive Decline; Mild Cognitive Impairment Due to Alzheimer Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Probucol,23,2016-04,2017-03,COMPLETED,Douglas Mental Health University Institute,23.0,3,1,334.0,0,DRUG,2016.0,1,0,0,1.0
NCT00638248,Dose Escalation of Desmoteplase in Acute Ischemic Stroke (DEDAS),Stroke,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG,Desmoteplase; Desmoteplase; Placebo,38,2003-03,2004-10,COMPLETED,PAION Deutschland GmbH,38.0,1,3,580.0,1,DRUG,2003.0,0,1,0,1.0
NCT02268552,An Open Label Study of LMI070 (Branaplam) in Type 1 Spinal Muscular Atrophy (SMA),Spinal Muscular Atrophy,PHASE1; PHASE2,INTERVENTIONAL,DRUG,branaplam,40,2015-04-02,2022-12-29,COMPLETED,Novartis Pharmaceuticals,40.0,1,1,2828.0,1,DRUG,2015.0,0,0,0,1.0
NCT04730635,Cognition Platform Study in Participants at Risk for Alzheimer's Disease (AD) (MK-0000-413),Alzheimer's Disease; Mild Cognitive Impairment,PHASE1,INTERVENTIONAL,DRUG; DRUG,Donepezil; Placebo,44,2021-03-23,2023-01-20,COMPLETED,Merck Sharp & Dohme LLC,44.0,2,2,668.0,1,DRUG,2021.0,1,1,0,1.0
NCT00003876,Internal Radiation Therapy Plus Carmustine Implants in Treating Patients With Recurrent or Refractory Malignant Glioma,Brain and Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG; PROCEDURE; RADIATION,polifeprosan 20 with carmustine implant; surgical procedure; iodine I 125,,1999-04,,COMPLETED,Barrett Cancer Center,,1,3,,0,DRUG,1999.0,0,1,0,1.0
NCT02305017,Effect of Paracetamol on Opicapone Pharmacokinetics in Healthy Volunteers,Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,BIA 9-1067; Paracetamol,28,2014-03,2014-04,COMPLETED,Bial - Portela C S.A.,28.0,1,2,31.0,0,DRUG,2014.0,0,1,0,1.0
NCT00598819,A Prospective Study of a New Device for Monitoring Cerebral Oxygenation on Healthy Volunteers,Cerebral Ischemia,PHASE1,INTERVENTIONAL,DEVICE,CDI 1000 COM,14,2007-10,2009-05,COMPLETED,"University of California, Irvine",14.0,1,1,578.0,0,DEVICE,2007.0,0,0,0,1.0
NCT00789568,A Phase 1 Study to Evaluate Effects of Sapropterin Dihydrochloride on QTc Intervals in Healthy Adult Subjects,Phenylketonuria,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,sapropterin dihydrochloride; Moxifloxacin; Moxifloxacin placebo,56,2008-10,2009-01,COMPLETED,BioMarin Pharmaceutical,56.0,1,3,92.0,1,DRUG,2008.0,0,1,0,1.0
NCT00503724,Enzastaurin in Treating Young Patients With Refractory Primary CNS Tumors,Brain and Central Nervous System Tumors; Neuroblastoma,PHASE1,INTERVENTIONAL,DRUG,enzastaurin hydrochloride,32,2007-06,2010-05,COMPLETED,Pediatric Brain Tumor Consortium,32.0,2,1,1065.0,0,DRUG,2007.0,1,0,0,1.0
NCT03787758,"A Study to Evaluate Safety, Tolerability, and Pharmacokinetics of SAGE-718 Oral Solution in Patients With Huntington's Disease - Part B",Huntington Disease,PHASE1,INTERVENTIONAL,DRUG,SAGE-718,6,2019-02-28,2019-10-07,COMPLETED,"Supernus Pharmaceuticals, Inc.",6.0,1,1,221.0,1,DRUG,2019.0,0,0,0,1.0
NCT05418348,Relative Bioavailability of Intravenous GTX-104 Compared to Oral Nimodipine Capsules in Healthy Subjects,Aneurysmal Subarachnoid Hemorrhage,PHASE1,INTERVENTIONAL,DRUG; DRUG,GTX-104; Nimodipine Capsules,58,2021-08-26,2022-02-17,COMPLETED,Grace Therapeutics Inc.,58.0,1,2,175.0,1,DRUG,2021.0,0,1,0,1.0
NCT06406348,"A Phase 1 Trial to Assess Safety, Tolerability and Pharmacokinetics of ALIA-1758 in Healthy Participants",Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; OTHER,ALIA-1758; Placebo,53,2024-05-09,2025-04-22,COMPLETED,AbbVie,53.0,1,2,348.0,0,DRUG,2024.0,0,1,0,1.0
NCT00002752,Radiolabeled Monoclonal Antibody Therapy in Treating Patients With Primary or Metastatic Brain Cancers,Brain and Central Nervous System Tumors; Metastatic Cancer,PHASE1; PHASE2,INTERVENTIONAL,RADIATION,iodine I 131 monoclonal antibody 81C6,,1993-02,2003-01,COMPLETED,Duke University,,2,1,3621.0,0,RADIATION,1993.0,1,0,0,1.0
NCT01941758,High-Dose Trivalent Influenza Vaccine in Inducing Immune Response Patients With Central Nervous System Tumors,Central Nervous System Neoplasm,PHASE1,INTERVENTIONAL,BIOLOGICAL; OTHER,trivalent influenza vaccine; laboratory biomarker analysis,28,2013-11,2014-11,COMPLETED,Wake Forest University Health Sciences,28.0,1,2,365.0,0,BIOLOGICAL,2013.0,0,1,0,1.0
NCT00068055,IVIG - West Nile Encephalitis: Safety and Efficacy,West Nile Virus,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG,Omr-lgG-am; Polygam® S/D; Placebo,62,2003-09,2006-12,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),62.0,1,3,1187.0,0,DRUG,2003.0,0,1,0,1.0
NCT01572376,Autologous Bone Marrow Stem Cells in Pressure Ulcer Treatment,Type IV Pressure Ulcers; Chronic Wounds; Spinal Cord Injury,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE,Infusion of autologous bone marrow stem cells after wound debridement.,30,2007-11,2008-12,COMPLETED,Hospital Universitario Central de Asturias,30.0,3,1,396.0,0,PROCEDURE,2007.0,1,0,0,1.0
NCT00271076,CAPITAL: Carotid Artery Plaque Intravascular Ultrasound Evaluation,Carotid Artery Disease,PHASE1,INTERVENTIONAL,PROCEDURE; DEVICE; PROCEDURE,IVUS; CAS; CEA,31,2006-01,,COMPLETED,Arizona Heart Institute,31.0,1,3,,0,PROCEDURE,2006.0,0,1,0,1.0
NCT00608582,Transcranial Magnetic Stimulation to Improve Speech in Aphasia,Aphasia; Cerebrovascular Stroke,PHASE1,INTERVENTIONAL,DEVICE,"Transcranial Magnetic Stimulation, Repetitive",63,2002-07,2013-06,COMPLETED,Boston University,63.0,2,1,3988.0,0,DEVICE,2002.0,1,0,0,1.0
NCT03382249,Sonodynamic Therapy Manipulates Atherosclerosis Regression Trial on Patients With Carotid Atherosclerotic Plaques,Carotid Atherosclerosis,PHASE1; PHASE2,INTERVENTIONAL,COMBINATION_PRODUCT; COMBINATION_PRODUCT,Sonodynamic therapy (SDT); pseudo-SDT,0,2023-09-20,2023-09-20,WITHDRAWN,First Affiliated Hospital of Harbin Medical University,0.0,1,2,0.0,0,COMBINATION_PRODUCT,2023.0,0,1,0,0.0
NCT02983708,Neuroregenerative Potential of Intravenous G-CSF and Autologous Peripheral Blood Stem Cells,Neurodegeneration; G-CSF; Peripheral Blood Mononuclear Cells; Cerebral Palsy,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; DRUG; DRUG,Peripheral blood mononuclear cells (mPBMC); G-CSF; Placebo,57,2011-08,2014-09,COMPLETED,Hanyang University Seoul Hospital,57.0,4,3,1127.0,0,BIOLOGICAL,2011.0,1,1,0,1.0
NCT00314808,A Pilot Study of Dronabinol for Adult Patients With Primary Gliomas,Brain Neoplasms; Nausea; Vomiting,PHASE1,INTERVENTIONAL,DRUG,Dronabinol,33,2006-04,2011-10,COMPLETED,Duke University,33.0,3,1,2009.0,0,DRUG,2006.0,1,0,0,1.0
NCT00291395,PGI2 Induced Headache and Cerebral Haemodynamics in Healthy Volunteers,Headache; Migraine,PHASE1,INTERVENTIONAL,DRUG,PGI2,12,2005-09,,TERMINATED,Danish Headache Center,12.0,2,1,,0,DRUG,2005.0,1,0,0,0.0
NCT02400619,Shockwaves Therapy and Botulinum Toxin for the Treatment of Spasticity in Patients With Cerebral Palsy. A Cross Over RCT,Spasticity; Cerebral Palsy,PHASE1,INTERVENTIONAL,DEVICE; DRUG,shock waves; Botulinum Toxin Type A,70,2014-09,2015-06,COMPLETED,Xavi Vidal Novellas,70.0,2,2,273.0,0,DEVICE,2014.0,1,1,0,1.0
NCT01042964,"Safety, Pharmacokinetic and -Dynamic Study of PR-15, an Inhibitor of Platelet Adhesion",Thrombosis; Acute Coronary Syndrome; Myocardial Infarction; Stroke,PHASE1,INTERVENTIONAL,DRUG,revacept (PR-15),30,2006-03,2007-01,COMPLETED,AdvanceCor GmbH,30.0,4,1,306.0,1,DRUG,2006.0,1,0,0,1.0
NCT04560816,A Study of the Cardiac Effects of ALXN1840 in Healthy Adults,Healthy,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,ALXN1840; Placebo; Moxifloxacin,57,2020-07-24,2021-03-24,COMPLETED,"Alexion Pharmaceuticals, Inc.",57.0,1,3,243.0,1,DRUG,2020.0,0,1,0,1.0
NCT04179474,"Safety, Tolerability and Drug- Drug Interaction Study of Ubrogepant With Erenumab or Galcanezumab in Participants With Migraine",Migraine,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,Ubrogepant; Erenumab; Galcanezumab,40,2019-09-26,2019-12-23,COMPLETED,Allergan,40.0,1,3,88.0,0,DRUG,2019.0,0,1,0,1.0
NCT02975882,"Nanoparticle Albumin-Bound Rapamycin, Temozolomide, and Irinotecan Hydrochloride in Treating Pediatric Patients With Recurrent or Refractory Solid Tumors",Childhood Solid Neoplasm; Recurrent Malignant Solid Neoplasm; Recurrent Primary Central Nervous System Neoplasm; Refractory Malignant Solid Neoplasm; Refractory Primary Central Nervous System Neoplasm,PHASE1,INTERVENTIONAL,DRUG; OTHER; OTHER; DRUG; DRUG,Irinotecan Hydrochloride; Laboratory Biomarker Analysis; Pharmacological Study; Sirolimus Albumin-bound Nanoparticles; Temozolomide,33,2017-08-15,2022-03-31,COMPLETED,Children's Oncology Group,33.0,5,5,1689.0,0,DRUG,2017.0,1,1,0,1.0
NCT00674141,Nasal Administration of Dexamethasone for Multiple Sclerosis (MS) Treatment,MS Patient With Relpasing Remitting Attacks,PHASE1,INTERVENTIONAL,DRUG,Dexamethasone soduim phosphate,10,2008-07,2008-12,WITHDRAWN,Hadassah Medical Organization,10.0,1,1,153.0,0,DRUG,2008.0,0,0,0,0.0
NCT00813566,Multi-Tracer PET Assessment of Primary Brain Tumors,Brain Tumors; Cancer,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,[18F]fluoro-2-deoxy-D-glucose (FDG); 3'-deoxy-3'-[18F]fluorothymidine (FLT); [15O]-H2O; [11C]Acetate,11,2010-11-12,2015-02-03,COMPLETED,University of Utah,11.0,2,4,1544.0,0,DRUG,2010.0,1,1,0,1.0
NCT00004002,PS-341 in Treating Patients With Advanced Solid Tumors or Lymphoma,"Lymphoma; Small Intestine Cancer; Unspecified Adult Solid Tumor, Protocol Specific",PHASE1,INTERVENTIONAL,DRUG,bortezomib,,1999-07,2001-10,COMPLETED,NYU Langone Health,,3,1,823.0,0,DRUG,1999.0,1,0,0,1.0
NCT02768337,Cambridge Brain Mets Trial 1,Lung Cancer; Breast Cancer; Brain Cancer; Advanced Breast Cancer; Advanced Lung Cancer,PHASE1; PHASE2,INTERVENTIONAL,DRUG; RADIATION; RADIATION,Afatinib; 2 Gy targeted radiotherapy; 4 Gy targeted radiotherapy,26,2015-03-10,2020-08-12,TERMINATED,Cambridge University Hospitals NHS Foundation Trust,26.0,5,3,1982.0,0,DRUG,2015.0,1,1,0,0.0
NCT03822364,Staccato Apomorphine Single and Multi Dose PK,Parkinson Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,009-1; active comparator; 009-0; 009-2; 009-3; 009-4; 009-5,56,2018-11-26,2019-03-26,COMPLETED,"Alexza Pharmaceuticals, Inc.",56.0,1,7,120.0,1,DRUG,2018.0,0,1,0,1.0
NCT02700412,University of Alabama at Birmingham (UAB) Adult CBD Program,Epilepsy; Seizures,PHASE1,INTERVENTIONAL,DRUG,Epidiolex,80,2015-04,2019-08-08,COMPLETED,University of Alabama at Birmingham,80.0,2,1,1590.0,0,DRUG,2015.0,1,0,0,1.0
NCT00441987,Study Evaluating the Safety and Pharmacokinetics of a Single Dose of GSI-953,Healthy,PHASE1,INTERVENTIONAL,DRUG,GSI-953,96,2007-02,2009-07,COMPLETED,Wyeth is now a wholly owned subsidiary of Pfizer,96.0,1,1,881.0,0,DRUG,2007.0,0,0,0,1.0
NCT00723463,Determine if Apparent Diffusion Coefficient (ADC) Values Can Differentiate Tumors From Normal Tissue,Brain Cancer; Neck Cancer,EARLY_PHASE1,INTERVENTIONAL,PROCEDURE,3T MRI scan,200,2006-06,2016-06,COMPLETED,University of Michigan,200.0,2,1,3653.0,0,PROCEDURE,2006.0,1,0,1,1.0
NCT01491893,PVSRIPO for Recurrent Glioblastoma (GBM),GBM; Glioblastoma; Glioma; Malignant Glioma,PHASE1,INTERVENTIONAL,BIOLOGICAL,Recombinant nonpathogenic polio-rhinovirus chimera (PVSRIPO),61,2012-04-25,2017-06-27,COMPLETED,"Istari Oncology, Inc.",61.0,4,1,1889.0,1,BIOLOGICAL,2012.0,1,0,0,1.0
NCT01354314,Study of Paroxetine and Fluconazole for the Treatment of HIV Associated Neurocognitive Disorder,HIV Associated Neurocognitive Disorder,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,Fluconazole; Paroxetine; Paroxetine and Fluconazole; Placebo,45,2010-11,2016-03,COMPLETED,Johns Hopkins University,45.0,1,4,1947.0,0,DRUG,2010.0,0,1,0,1.0
NCT00730314,Unrelated Hematopoietic Stem Cell Transplantation(HSCT) for Genetic Diseases of Blood Cells,Sickle Cell Disease; Thalassemia; Anemia; Granuloma; Wiskott-Aldrich Syndrome; Chediak Higashi Syndrome; Osteopetrosis; Neutropenia; Thrombocytopenia; Hurler Disease; Niemann-Pick Disease; Fucosidosis,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE,Hematopoietic stem cell transplantation,25,2008-08,2015-08,COMPLETED,Children's Hospital Los Angeles,25.0,12,1,2556.0,0,PROCEDURE,2008.0,1,0,0,1.0
NCT03896256,Ketamine for Refractory Chronic Migraine: a Pilot Study,Migraine Headache With Intractable Migraine,EARLY_PHASE1,INTERVENTIONAL,DRUG,ketamine infusion,6,2019-03-22,2020-01-01,COMPLETED,Thomas Jefferson University,6.0,1,1,285.0,0,DRUG,2019.0,0,0,0,1.0
NCT00108056,Enzastaurin to Treat Recurrent Brain Tumor,Glioma,PHASE1,INTERVENTIONAL,DRUG,Enzastaurin (LY317615) monohydronchloride,26,2005-04-07,2014-04-01,TERMINATED,National Cancer Institute (NCI),26.0,1,1,3281.0,0,DRUG,2005.0,0,0,0,0.0
